Number of Records,created_at,favorite_count,id_str,in_reply_to_screen_name,in_reply_to_status_id_str,is_retweet,lang,retweet_count,source,text
1,11/8/2017 2:00:07 AM,14,928079656020074496,,,false,en,10,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","From new alliances to shifting Sunni-Shi’ite relationships, @ReutersOpinion examines the decline of Islamic State… https://t.co/gM6rNZgYkF"
1,11/8/2017 2:00:13 AM,31,928079681420701696,,,false,en,46,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>","At U.N., Russia slams inquiry into toxic gas attacks in Syria https://t.co/BqE4yJn0PZ https://t.co/oXTkfQl8MA"
1,11/8/2017 2:00:50 AM,0,928079835720765446,,,true,en,5,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @ReutersPolitics: WATCH LIVE: Ed Gillespie, Virginia Republican candidate for governor, addresses supporters on election night https://t…"
1,11/8/2017 2:10:04 AM,31,928082158232719361,,,false,en,32,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>",Dollar slips broadly on report of possible delays to U.S. corporate tax cut https://t.co/1pUkmlsEj7 https://t.co/LCxUTZMliw
1,11/8/2017 2:18:39 AM,528,928084319813488641,,,false,en,145,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Democrats win bitter Virginia governor's race in setback for Trump https://t.co/oTVFlIyE6r
1,11/8/2017 2:19:19 AM,20,928084489225502720,,,false,en,28,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",WATCH LIVE: U.S. President Donald Trump delivers speech at South Korea's National Assembly in Seoul… https://t.co/23JZ1kHf7s
1,11/8/2017 2:20:10 AM,38,928084702577209346,,,false,en,34,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>",U.S. Senate panel targets Chinese banks with North Korea sanctions https://t.co/TiksZfgW7v https://t.co/GsQBb4pgz5
1,11/8/2017 2:30:07 AM,0,928087205305831426,,,true,en,6,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",RT @Breakingviews: Broadcom grows its way to strategic dead end https://t.co/syvCMfe0TS @rob_cyran
1,11/8/2017 2:30:14 AM,78,928087236033249285,,,false,en,107,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>",Twitter to roll out 280-character tweets worldwide https://t.co/sIRdqYqstg https://t.co/NIECRaiQxV
1,11/8/2017 2:40:04 AM,14,928089711255654400,,,false,en,21,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>",U.S. senators press Allergan for details on patent deal with tribe https://t.co/Yqc5sRsSId https://t.co/JZ2FoXDoTL
1,11/8/2017 2:46:23 AM,78,928091299605032960,,,false,en,52,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Trump to urge all nations to isolate North Korea's 'brutal regime' in South Korea speech https://t.co/nOlekLnABe
1,11/8/2017 2:50:05 AM,38,928092231273275392,,,false,en,20,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>","Roy Halladay, ex-Major League pitching star, dies in plane crash off Florida https://t.co/rhJqNpmOOA https://t.co/iGv5ofepog"
1,11/8/2017 3:00:14 AM,63,928094786283868165,,,false,en,93,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>","Assad adviser says Turkish, U.S. forces 'illegal invaders' in Syria https://t.co/DTOQbCltaT https://t.co/4wFIqEfHQO"
1,11/8/2017 3:07:40 AM,108,928096653382488064,,,false,en,67,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Trump issues stern warning to North Korea: 'Do not try us' https://t.co/NCZ0RHrOB1
1,11/8/2017 3:10:04 AM,22,928097259413278720,,,false,en,23,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>",Oil dips on profit taking but remains near two-year highs https://t.co/1bbVUQLEaM https://t.co/5gt7T4c7f6
1,11/8/2017 3:20:12 AM,27,928099809424216065,,,false,en,23,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>","Asia stocks pause at peaks, ponder U.S. tax muddle https://t.co/gySC9p39Bi https://t.co/KlH7fy3EIR"
1,11/8/2017 3:23:00 AM,0,928100514625216512,,,true,en,6,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","RT @ReutersLive: WATCH LIVE: Ralph Northam, Virginia Democratic candidate for governor, addresses supporters on election night https://t.co…"
1,11/8/2017 3:30:13 AM,377,928102332100960256,,,false,en,114,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>",Charges dropped against woman who laughed at Trump nominee Sessions https://t.co/3pMeifMANI https://t.co/Hwopjnq5np
1,11/8/2017 3:40:05 AM,21,928104811995811840,,,false,en,29,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>",Catalan secessionist parties fail to agree on unity ticket for December vote https://t.co/rOFHAb4TIl https://t.co/HLWnS3M3sP
1,11/8/2017 3:50:05 AM,48,928107329723289600,,,false,en,48,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>",Israeli start-up says Apple copied its patented smartphone camera technology https://t.co/4Dl8koAlas https://t.co/j6Ht4O6F3f
1,11/8/2017 4:00:02 AM,22,928109833017950210,,,false,en,19,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","Churchgoers consider carrying guns, plus more news in ‘The @ReutersTV Takeaway’ https://t.co/og3RW6twrK https://t.co/txZ3Heutcq"
1,11/8/2017 4:00:16 AM,51,928109893432889346,,,false,en,41,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>",Fog stops Trump facing-off North Korea across DMZ https://t.co/zWJjHV5GOL https://t.co/QfhKcfQ19b
1,11/8/2017 4:10:04 AM,61,928112360929325056,,,false,en,54,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>",Ex-agent in Silk Road probe gets more prison time for bitcoin theft https://t.co/LVafq0RdA5 https://t.co/MJI5YKJc9C
1,11/8/2017 4:14:28 AM,80,928113464740139008,,,false,en,56,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Trump warns 'rogue regime' North Korea of grave danger https://t.co/RyNZKybbQ0
1,11/8/2017 4:25:15 AM,145,928116180598099973,,,false,en,107,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>",Senator seeks explanation for career U.S. prosecutor's abrupt resignation https://t.co/jr14oXzPLq https://t.co/SVZWuVguWZ
1,11/8/2017 4:30:13 AM,26,928117430118993920,,,false,en,16,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>",Paramount Pictures scraps agreement with Huahua Media https://t.co/xTv0oFvIwC https://t.co/H4tZuwkvom
1,11/8/2017 4:34:05 AM,561,928118403327561728,,,false,en,166,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Danica Roem beats long-time Republican incumbent to become first transgender person to win a state legislative race… https://t.co/s1M7vJycqG
1,11/8/2017 4:40:04 AM,51,928119909913124864,,,false,en,78,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>",UCLA basketball players arrested in China a day before Trump's visit: reports https://t.co/NmI664dmR6
1,11/8/2017 4:50:05 AM,26,928122428634664960,,,false,en,21,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>",Fox in the Mouse House could give Disney an edge in streaming wars https://t.co/GFfoEsnNJU https://t.co/iW5pClQNqy
1,11/8/2017 5:00:17 AM,25,928124997960429569,,,false,en,16,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>",Quick signoff on TPP trade deal far from sure at Asia-Pacific meeting https://t.co/XAIDsyZlSl https://t.co/TB4D4DH8RX
1,11/8/2017 5:10:04 AM,123,928127458431373312,,,false,en,93,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>",Kentucky clerk opposed to gay marriage to run for 2018 re-election https://t.co/G4Tut9OYv7 https://t.co/wuDAPuSiLq
1,11/8/2017 5:20:09 AM,30,928129997864427520,,,false,en,20,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>","Online travel sites getting squeezed by Airbnb, hotel chains https://t.co/dnZ2TlSW2s https://t.co/uLLmGasBE6"
1,11/8/2017 5:30:14 AM,52,928132532742344704,,,false,en,32,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>",Exclusive: Argentina's Macri says would contest U.S. biodiesel tariffs with WTO https://t.co/Q4zozBNOKS https://t.co/QwuJ5PIzMu
1,11/8/2017 5:40:04 AM,234,928135009051045888,,,false,en,67,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>",Democrat Ralph Northam wins Virginia governor's race: media https://t.co/4fGMKGY1eS https://t.co/3rVXniFyjU
1,11/8/2017 5:50:05 AM,267,928137527126609920,,,false,en,81,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>",Democrat Phil Murphy wins New Jersey governor's election: media https://t.co/TuHtcZjjho https://t.co/LXxuUKqN4j
1,11/8/2017 6:00:14 AM,39,928140085274562560,,,false,en,27,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>",Chinese media upbeat on U.S. ties ahead of Trump visit https://t.co/cWFIptgsr4 https://t.co/FzgBstd5hA
1,11/8/2017 6:10:04 AM,80,928142556818493440,,,false,en,41,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>",Fog forces Trump to abandon DMZ trip in South Korea https://t.co/6WCDd3s6KC https://t.co/MeUbGvcgGn
1,11/8/2017 6:20:10 AM,35,928145099904700416,,,false,en,31,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>",Exclusive: Japan's MUFG gets nod to bring U.S. state branches under federal regulation https://t.co/ZMzdtOkEXP https://t.co/vZkpEf5lO2
1,11/8/2017 6:30:15 AM,69,928147637328662528,,,false,en,61,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>",U.S. Commerce chief Ross divesting shipping interests: official https://t.co/Yty1BduLSc https://t.co/eFoWALetfQ
1,11/8/2017 6:40:05 AM,30,928150111435313152,,,false,en,35,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>",China sets 2018 non-state crude oil import quota 55 percent higher than 2017 https://t.co/P2nyFeLRmL https://t.co/JxRsZehAta
1,11/8/2017 6:44:40 AM,0,928151265405820930,,,true,en,12,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",RT @Breakingviews: BP offers window into slippery pipeline valuations https://t.co/41pKyrMSm4 @TheRealLSL
1,11/8/2017 6:50:04 AM,33,928152625467543552,,,false,en,21,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>",Peak oil? Majors aren't buying into the threat from renewables https://t.co/J82lfYj2TG https://t.co/lKHgL86Xek
1,11/8/2017 7:00:15 AM,233,928155186819891200,,,false,en,73,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>",Voters in Maine approve expansion of Medicaid under Obamacare https://t.co/5o4vDBE7xK https://t.co/WxPKkAgjh7
1,11/8/2017 7:10:03 AM,41,928157654551232513,,,false,en,32,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>","China, Philippines to draft protocol to avoid maritime 'miscalculations' https://t.co/n9770eQXFw https://t.co/zZvdFQSWJy"
1,11/8/2017 7:15:31 AM,47,928159029179944960,,,false,en,43,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Sky says it could shut Sky News if Fox takeover blocked https://t.co/OICkfdSp1n https://t.co/AJpkgM7yS1
1,11/8/2017 7:20:10 AM,34,928160198107201537,,,false,en,32,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>",Oil falls on lower Chinese crude imports; overall market well supported https://t.co/ESXUxNmtAa https://t.co/9Cy9obSVgg
1,11/8/2017 7:30:12 AM,21,928162725980667904,,,false,en,21,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>","Asia stocks notch succession of highs, China trade data mixed https://t.co/YYrTJJOOrf https://t.co/Ykjr9OY66E"
1,11/8/2017 7:34:57 AM,0,928163918656270337,,,true,en,27,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","RT @ReutersIndia: Emboldened by Modi's ascent, India's cow vigilantes deny Muslims their livelihood https://t.co/gyVwRkhWbL by @Zebatweets…"
1,11/8/2017 7:40:04 AM,462,928165208811606018,,,false,en,148,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>",Charges dropped against woman who laughed at Trump nominee Sessions https://t.co/3ocBw7Wcbk https://t.co/YJT4wToKz4
1,11/8/2017 7:50:05 AM,40,928167727889514496,,,false,en,37,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>",Philippine ombudsman files criminal case against ex-president Aquino https://t.co/RmF7W5t6RS https://t.co/zuh8kP231O
1,11/8/2017 7:58:38 AM,38,928169878288240641,,,false,en,36,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",EU eyes tough Brexit transition terms. https://t.co/Yg0W0ujvmI https://t.co/sZUx4LYrbt
1,11/8/2017 8:00:18 AM,38,928170299312541697,,,false,en,30,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>",'Storm in a tea cup' - Catalonia is no repeat of euro crisis https://t.co/wNYfPCZEvH https://t.co/JOBZ7379HF
1,11/8/2017 8:10:05 AM,41,928172761431801856,,,false,en,24,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>",A year in: U.S. stock market under Trump's shadow https://t.co/BmvhqldBj9 https://t.co/8ioTG4EM3I
1,11/8/2017 8:20:10 AM,51,928175298541170689,,,false,en,39,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>",Trump warns 'rogue regime' North Korea of grave danger https://t.co/9yepMx80LH https://t.co/PLZvEqy8yU
1,11/8/2017 8:22:22 AM,29,928175853258919937,,,false,en,24,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","From new alliances to shifting Sunni-Shi’ite relationships, @ReutersOpinion examines the decline of Islamic State… https://t.co/pYuZVsg6hb"
1,11/8/2017 8:30:13 AM,26,928177829157769216,,,false,en,23,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>",Fog stops Trump facing-off North Korea across DMZ https://t.co/AcUjVwefzK https://t.co/SEaAOi72vj
1,11/8/2017 8:40:04 AM,75,928180305265127425,,,false,en,34,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>",UK aid minister facing sack over undisclosed meetings with Israelis: Sun newspaper https://t.co/V2ptPdGX5d https://t.co/qHXh3hA0Cf
1,11/8/2017 8:46:26 AM,43,928181908911149056,,,false,en,32,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Prayers and preparation: The latest @Reuters #backstory looks at how our journalists prepare for conflict zones… https://t.co/WwHb4VYcaj
1,11/8/2017 8:50:03 AM,29,928182818773131264,,,false,en,25,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>",UCLA basketball players arrested in China ahead of Trump's visit: reports https://t.co/iroRFcRQHA
1,11/8/2017 8:59:07 AM,85,928185099669114880,,,false,en,56,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",East meets West as Louvre Abu Dhabi opens in the Gulf. https://t.co/4OFwEDixqr https://t.co/zCq66CdIib
1,11/8/2017 9:00:10 AM,0,928185366724710400,,,true,en,14,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",RT @Breakingviews: Congressional stick may beat Trump’s China bombast https://t.co/IKd2niNK3B @GinaChon
1,11/8/2017 9:00:16 AM,45,928185389197811717,,,false,en,28,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>",Trump to ask China to cut financial links with North Korea: White House official https://t.co/RCPf5j1x0N https://t.co/eulVDwMsGQ
1,11/8/2017 9:10:04 AM,28,928187854387335169,,,false,en,25,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>","IMF's Lagarde warns protectionism, while now just words, may come to hurt Asia https://t.co/fjkX9UqGzq https://t.co/9eU4UJOBE3"
1,11/8/2017 9:11:04 AM,31,928188106922131457,,,false,fr,29,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Privacy groups challenge UK data surveillance at European court. https://t.co/SJFhCdc7iE https://t.co/ZN31rLTIJE
1,11/8/2017 9:20:10 AM,31,928190397767213057,,,false,en,18,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>",Quick signoff on TPP trade deal far from sure at Asia-Pacific meeting https://t.co/RmkhvX2m9C https://t.co/kNkpp5j5aN
1,11/8/2017 9:30:11 AM,18,928192919500148736,,,false,en,11,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>",Dollar weighed by report of possible delays to U.S. corporate tax cut https://t.co/2dGNNv2r9p https://t.co/GasIpzWiis
1,11/8/2017 9:33:08 AM,43,928193662894444544,,,false,en,23,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Snapchat launches redesign as growth disappoints Wall Street. https://t.co/GOi4YQmYwu https://t.co/i6G4s1PZ1Z
1,11/8/2017 9:40:05 AM,32,928195410035953664,,,false,en,30,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>","In Pakistan, North Korean diplomat's alcohol stash raises bootlegging suspicions https://t.co/Dd5WKkhxR5 https://t.co/B5Kd3BRpOI"
1,11/8/2017 9:50:05 AM,103,928197924919611392,,,false,en,88,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>",Novartis cancer drug Kisqali succeeds in late-stage trial https://t.co/0eYlMGjKHS https://t.co/y2R9Lm9C8J
1,11/8/2017 9:56:53 AM,0,928199639878250498,,,true,en,6,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",RT @Breakingviews: Lycra is stretch project for China’s budding LVMH https://t.co/0xuEAOnZFh @cbeddor
1,11/8/2017 10:00:16 AM,41,928200488784457728,,,false,en,40,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>",White House condemns missile attacks on Saudi by Yemen's Houthis https://t.co/zYcmMhMUjc https://t.co/DybhC6GqL2
1,11/8/2017 10:10:04 AM,49,928202954301235201,,,false,en,51,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>",Iran calls Houthi missile attack targeting Riyadh 'reaction' to Saudi aggression https://t.co/abLaX8sUNd https://t.co/0xu1DYfLf5
1,11/8/2017 10:17:51 AM,30,928204916233068544,,,false,en,20,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Daily Briefing: 
- Cabinet crisis for May
- Catalonia's pro-secession alliance miss deadline
- Trump visits Beijing… https://t.co/nvLJSNKtBL"
1,11/8/2017 10:20:09 AM,46,928205495357394945,,,false,en,53,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>",Dollar slips on fears over U.S. tax reform delay https://t.co/4e8YEMOzgQ https://t.co/sTyrqZfyV2
1,11/8/2017 10:30:14 AM,46,928208029593554944,,,false,en,31,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>","EU, U.S. affirm Lebanon support, diverging from Saudi https://t.co/Pw4ZGC5m7B https://t.co/tOiYEsVcUc"
1,11/8/2017 10:40:04 AM,39,928210506539786240,,,false,en,72,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>",Russia opposes U.S. draft U.N. resolution on Syria chemical probe extension: RIA https://t.co/iut5LdANBl https://t.co/p3ptcCm9Bh
1,11/8/2017 10:42:13 AM,22,928211045457514496,,,false,en,23,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Quick signoff on TPP trade deal far from sure at Asia-Pacific meeting. https://t.co/ADMBarTUyP https://t.co/GTJ4lInVqC
1,11/8/2017 10:50:04 AM,29,928213023902306304,,,false,en,48,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>",Kremlin warns of mutual damage if Ukraine cuts diplomatic ties https://t.co/tdZzlfHCOU https://t.co/T5Pq3YtuJN
1,11/8/2017 10:55:19 AM,30,928214343690412032,,,false,en,31,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Reform and royal rivalry: milestones in Saudi crown prince's ascent https://t.co/MesmQT22pJ
1,11/8/2017 10:57:05 AM,56,928214787120562176,,,false,en,52,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Reform and royal rivalry: milestones in Saudi crown prince's ascent. https://t.co/68WpxfrlRL https://t.co/HFjIgsl2MO
1,11/8/2017 11:00:14 AM,30,928215580846501888,,,false,en,30,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>",Peak oil? Majors aren't buying into the threat from renewables https://t.co/w9xwGiCqI7 https://t.co/bWfKTFyzO2
1,11/8/2017 11:10:04 AM,229,928218056035356672,,,false,en,84,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>",Voters in Maine approve expansion of Medicaid under Obamacare https://t.co/k4zkkpPBQ1 https://t.co/l61Ku5rpfG
1,11/8/2017 11:15:04 AM,716,928219315052036097,,,false,en,540,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",Watch: Sophia the robot speaks to Reuters' @ewither at Web Summit in Lisbon and says 'I have feelings too'. Via:… https://t.co/FmGgLWds2p
1,11/8/2017 11:17:35 AM,126,928219947410644994,,,false,en,85,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Ancient Hebrew manuscripts to go online in Israel-Russia deal. https://t.co/9nQWGJkqo3 https://t.co/KtjrHflh9F
1,11/8/2017 11:20:10 AM,1079,928220597125025792,,,false,en,1188,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>",Catalonia protest strike closes down roads in region https://t.co/22UmD4kiWX https://t.co/UkZFPAG3o8
1,11/8/2017 11:20:10 AM,43,928220595585736706,,,false,en,23,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Smiling wax figure of Theresa May belies prime minister's torment. https://t.co/IRmzzSkGqn https://t.co/hubQaoDQKE
1,11/8/2017 11:30:14 AM,31,928223130442747904,,,false,en,30,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>",Oil steadies as Middle East tensions offset concern over China demand https://t.co/f7gse1wNCx https://t.co/Ns4rS2QAwy
1,11/8/2017 11:40:05 AM,53,928225609603538946,,,false,en,41,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>",Catalan leader's farmhouse pact to make last stand in Brussels https://t.co/c69k6AmFlD https://t.co/cCrYjCYdQZ
1,11/8/2017 11:43:16 AM,0,928226410900148224,,,true,en,48,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","RT @ReutersPakistan: INSIGHT: In Pakistan, North Korean diplomat's alcohol stash raises bootlegging suspicions https://t.co/XFyqaz32Dy by @…"
1,11/8/2017 11:45:58 AM,43,928227091539210240,,,false,en,51,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",China's Tencent buys 12 percent stake in Snapchat owner https://t.co/dvFYDBuvit
1,11/8/2017 11:45:58 AM,47,928227091497259008,,,false,en,68,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Saudi Arabia makes further anti-graft arrests: sources https://t.co/eAA29zOOtb
1,11/8/2017 11:50:05 AM,24,928228127096147968,,,false,en,20,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>","Banking stocks, dollar hit by U.S. doubts https://t.co/rfEZYqbX4v https://t.co/DHqcg7uJA2"
1,11/8/2017 11:58:47 AM,32,928230315272953856,,,false,en,24,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Qualcomm buy may pit Broadcom against Intel in 'connected car' fight https://t.co/eql6QUYN9S
1,11/8/2017 12:00:14 PM,41,928230680374530048,,,false,en,55,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>",Airbus knew of software vulnerability before A400M crash https://t.co/kAMdmwQEjk https://t.co/UEuJQ1gO9v
1,11/8/2017 12:10:04 PM,32,928233155793911808,,,false,en,51,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>",Russia wants U.S. to extradite doping whistleblower: investigators https://t.co/HY7hX02vDv https://t.co/fMSOQjvsTH
1,11/8/2017 12:20:11 PM,110,928235700117561344,,,false,en,148,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>",Schools shut in India's Delhi for the week as toxic smog thickens https://t.co/KO28WAm9Hq https://t.co/UzsUPlENst
1,11/8/2017 12:20:23 PM,20,928235751698989056,,,false,en,15,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Exclusive: Japan's MUFG gets nod to bring U.S. state branches under federal regulation. https://t.co/wMmRNoTZLh https://t.co/Urtg17ergy
1,11/8/2017 12:30:11 PM,237,928238218797076483,,,false,en,230,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>",Catalan strike severs road links as secessionist leaders regroup https://t.co/6k63ydXuzh https://t.co/1JzfZBwfA9
1,11/8/2017 12:40:05 PM,72,928240710645579776,,,false,en,92,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>",NASA contracts Uber to build flying taxi air control software https://t.co/SLXjvuRhiU https://t.co/MnWAwg6vJo
1,11/8/2017 12:43:36 PM,29,928241594301591553,,,false,en,13,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Fox in the Mouse House could give Disney an edge in streaming wars. https://t.co/2j5x0UvQc0 https://t.co/S24WAYviAf
1,11/8/2017 12:50:05 PM,43,928243223960735744,,,false,en,20,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>",Further blow to Britain's May as aid minister's future in doubt https://t.co/uCM7SpDvIj https://t.co/FMPC5fPK0j
1,11/8/2017 12:52:09 PM,28,928243743882403840,,,false,en,20,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Peak oil? Majors aren't buying into the threat from renewables. https://t.co/vk9W7OnOQy https://t.co/soirbdsTvJ
1,11/8/2017 12:53:01 PM,71,928243963223519233,,,false,en,57,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",China's Xi fetes Trump on first day of Beijing trip https://t.co/qlN1FA68MA
1,11/8/2017 12:59:10 PM,16,928245510544216065,,,false,en,18,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Qualcomm buy may pit Broadcom against Intel in 'connected car' fight. https://t.co/UB08ux1d6L https://t.co/P8H2rScvVB
1,11/8/2017 1:00:13 PM,23,928245777515843585,,,false,en,31,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>",UCLA basketball players arrested in China ahead of Trump's visit: reports https://t.co/heFxr52pEw
1,11/8/2017 1:08:35 PM,72,928247879738720256,,,false,en,49,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",'Is this the Trump we know?' South Koreans wax sanguine after Trump visit https://t.co/Zbv16KTz7r
1,11/8/2017 1:08:35 PM,82,928247879839485952,,,false,en,106,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Saudi Arabia makes fresh arrests in anti-graft crackdown: sources https://t.co/u9KBHkw23C
